playerID,pos,height,weight,college,age,year,stint_x,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,franchID,confID,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_x,lost_x,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,coachID,stint_y,won_y,lost_y,award_x,award_y
castriz01w,F-G,72.0,140.0,,41.0,3,0.0,MIA,19.0,1.0,182.0,66.0,7.0,10.0,17.0,7.0,7.0,0.0,18.0,22.0,72.0,24.0,25.0,17.0,17.0,1.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
johnspo01w,C,75.0,165.0,Michigan,47.0,3,0.0,MIA,31.0,30.0,801.0,217.0,58.0,82.0,140.0,32.0,27.0,15.0,53.0,75.0,149.0,78.0,97.0,61.0,0.0,0.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
moosca01w,F-C,78.0,182.0,Stanford,45.0,3,0.0,MIA,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
nevescl01w,G,68.0,136.0,,48.0,3,0.0,MIA,20.0,0.0,194.0,37.0,0.0,7.0,7.0,25.0,8.0,0.0,13.0,18.0,31.0,11.0,16.0,11.0,21.0,4.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
nygaava01w,F,73.0,166.0,Stanford,48.0,3,0.0,MIA,29.0,22.0,443.0,120.0,27.0,40.0,67.0,9.0,11.0,1.0,13.0,49.0,101.0,43.0,13.0,10.0,64.0,24.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
rasmukr01w,F,76.0,174.0,Michigan State,44.0,3,0.0,MIA,31.0,5.0,674.0,170.0,41.0,76.0,117.0,41.0,18.0,16.0,37.0,63.0,116.0,64.0,46.0,39.0,7.0,3.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
rileyru01w,C,77.0,198.0,Notre Dame,44.0,3,0.0,MIA,26.0,8.0,519.0,148.0,24.0,66.0,90.0,25.0,11.0,41.0,49.0,87.0,129.0,60.0,46.0,28.0,0.0,0.0,1.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
samsh01w,F-G,72.0,160.0,Vanderbilt,49.0,3,0.0,MIA,32.0,32.0,1073.0,463.0,58.0,97.0,155.0,83.0,69.0,6.0,71.0,83.0,440.0,191.0,89.0,55.0,76.0,26.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
stafftr01w,F,73.0,180.0,California,52.0,3,0.0,MIA,6.0,0.0,38.0,8.0,3.0,3.0,6.0,2.0,1.0,0.0,6.0,5.0,6.0,1.0,8.0,6.0,0.0,0.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
yamasli01w,G,73.0,190.0,Stanford,43.0,3,0.0,MIA,15.0,0.0,147.0,52.0,3.0,12.0,15.0,9.0,4.0,1.0,10.0,20.0,43.0,19.0,10.0,5.0,17.0,9.0,0.0,MIA,EA,N,Miami Sol,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,141252.0,AmericanAirlines Arena,rothsro99w,0.0,15.0,17.0,,
abrossv01w,F,74.0,169.0,Connecticut,43.0,4,0.0,MIN,30.0,25.0,792.0,318.0,44.0,97.0,141.0,82.0,44.0,11.0,90.0,79.0,285.0,112.0,98.0,69.0,82.0,25.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
adamsjo01w,C,75.0,180.0,New Mexico,42.0,4,0.0,MIN,10.0,0.0,96.0,33.0,10.0,13.0,23.0,4.0,2.0,3.0,10.0,10.0,33.0,13.0,2.0,2.0,12.0,5.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
burseja01w,C,77.0,199.0,Tulane,44.0,4,0.0,MIN,29.0,14.0,438.0,206.0,40.0,68.0,108.0,19.0,13.0,28.0,42.0,81.0,155.0,76.0,70.0,54.0,2.0,0.0,2.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
edwarte01w,G-F,71.0,155.0,Georgia,59.0,4,0.0,MIN,34.0,34.0,854.0,181.0,24.0,81.0,105.0,148.0,41.0,11.0,92.0,60.0,168.0,63.0,40.0,31.0,80.0,24.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
gortmsh01w,G,70.0,158.0,South Carolina,43.0,4,0.0,MIN,25.0,0.0,200.0,50.0,9.0,23.0,32.0,14.0,11.0,1.0,20.0,25.0,49.0,21.0,4.0,3.0,20.0,5.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
harrokr01w,G,64.0,139.0,,48.0,4,0.0,MIN,31.0,0.0,499.0,88.0,9.0,30.0,39.0,72.0,18.0,3.0,39.0,15.0,87.0,32.0,13.0,8.0,43.0,16.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
pridely01w,F-G,74.0,180.0,Kansas,45.0,4,1.0,MIN,13.0,0.0,66.0,17.0,8.0,9.0,17.0,1.0,3.0,1.0,8.0,11.0,14.0,7.0,4.0,3.0,0.0,0.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
samsh01w,F-G,72.0,160.0,Vanderbilt,49.0,4,0.0,MIN,34.0,28.0,953.0,374.0,46.0,96.0,142.0,88.0,38.0,6.0,48.0,70.0,360.0,138.0,105.0,74.0,73.0,24.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
schwege01w,G-F,72.0,160.0,Duke,44.0,4,0.0,MIN,16.0,0.0,118.0,15.0,7.0,11.0,18.0,7.0,3.0,1.0,8.0,6.0,17.0,6.0,0.0,0.0,9.0,3.0,0.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
smithka01w,G-F,71.0,174.0,Ohio State,49.0,4,0.0,MIN,34.0,34.0,1185.0,620.0,40.0,98.0,138.0,84.0,25.0,6.0,67.0,112.0,455.0,208.0,143.0,126.0,200.0,78.0,2.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
vangomi01w,C,78.0,187.0,Duke,46.0,4,0.0,MIN,31.0,1.0,528.0,175.0,32.0,75.0,107.0,17.0,10.0,20.0,56.0,87.0,162.0,70.0,52.0,35.0,1.0,0.0,2.0,MIN,WE,Y,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0.0,18.0,16.0,,
pridely01w,F-G,74.0,180.0,Kansas,45.0,4,2.0,LAS,4.0,0.0,28.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
byearla01w,G-F,71.0,206.0,DePaul,50.0,4,0.0,LAS,5.0,0.0,72.0,28.0,12.0,9.0,21.0,2.0,0.0,2.0,2.0,12.0,25.0,10.0,11.0,8.0,1.0,0.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
dixonta01w,G,69.0,148.0,Kansas,47.0,4,0.0,LAS,30.0,30.0,1042.0,412.0,41.0,85.0,126.0,89.0,35.0,10.0,69.0,83.0,364.0,159.0,94.0,83.0,52.0,11.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
gilloje01w,F-C,75.0,180.0,Mississippi,59.0,4,0.0,LAS,33.0,10.0,397.0,103.0,18.0,37.0,55.0,21.0,16.0,3.0,9.0,65.0,97.0,40.0,21.0,16.0,26.0,7.0,1.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
johnsch01w,C,75.0,185.0,Wisconsin-Green Bay,42.0,4,0.0,LAS,8.0,0.0,45.0,6.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,6.0,5.0,1.0,4.0,3.0,5.0,1.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
leslili01w,C,77.0,170.0,USC,51.0,4,0.0,LAS,23.0,23.0,792.0,424.0,76.0,155.0,231.0,46.0,31.0,63.0,65.0,93.0,373.0,165.0,133.0,82.0,37.0,12.0,3.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
mabikmw01w,G-F,71.0,165.0,,47.0,4,0.0,LAS,32.0,30.0,1042.0,441.0,34.0,107.0,141.0,82.0,30.0,18.0,74.0,105.0,388.0,158.0,112.0,97.0,106.0,28.0,3.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
mapprh01w,C,74.0,190.0,North Carolina State,54.0,4,0.0,LAS,24.0,4.0,255.0,62.0,26.0,42.0,68.0,6.0,7.0,6.0,12.0,45.0,60.0,30.0,4.0,2.0,1.0,0.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
mccrini01w,G,68.0,125.0,USC,51.0,4,0.0,LAS,33.0,1.0,299.0,68.0,7.0,22.0,29.0,32.0,19.0,1.0,17.0,20.0,63.0,28.0,8.0,7.0,12.0,5.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
miltode01w,F,73.0,185.0,Florida,49.0,4,0.0,LAS,31.0,30.0,1086.0,416.0,59.0,161.0,220.0,64.0,49.0,41.0,79.0,109.0,328.0,139.0,143.0,115.0,61.0,23.0,3.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
moweje01w,C,77.0,236.0,Oregon,45.0,4,0.0,LAS,1.0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
nygaava01w,F,73.0,166.0,Stanford,48.0,4,0.0,LAS,11.0,3.0,168.0,41.0,11.0,8.0,19.0,5.0,3.0,0.0,4.0,22.0,36.0,16.0,4.0,3.0,17.0,6.0,1.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
teaslni01w,G,72.0,169.0,North Carolina,44.0,4,0.0,LAS,34.0,34.0,1189.0,392.0,30.0,145.0,175.0,214.0,39.0,15.0,108.0,68.0,288.0,112.0,112.0,98.0,165.0,70.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,All-Star Game Most Valuable Player,
willish01w,G,66.0,135.0,Oregon,43.0,4,0.0,LAS,25.0,3.0,229.0,49.0,11.0,21.0,32.0,19.0,6.0,0.0,7.0,25.0,53.0,19.0,14.0,10.0,16.0,1.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
witheso01w,G,70.0,145.0,Florida,54.0,4,0.0,LAS,23.0,2.0,235.0,56.0,6.0,13.0,19.0,4.0,7.0,0.0,7.0,17.0,53.0,17.0,14.0,12.0,29.0,10.0,0.0,LAS,WE,Y,Los Angeles Sparks,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,157934.0,Staples Center,coopemi01w,0.0,24.0,10.0,,
abrossv01w,F,74.0,169.0,Connecticut,43.0,5,0.0,MIN,22.0,11.0,462.0,146.0,17.0,57.0,74.0,45.0,30.0,2.0,43.0,42.0,139.0,49.0,46.0,28.0,53.0,20.0,0.0,MIN,WE,Y,Minnesota Lynx,767.0,1900.0,454.0,640.0,177.0,542.0,332.0,724.0,1056.0,526.0,660.0,257.0,613.0,139.0,2165.0,804.0,1972.0,490.0,669.0,92.0,330.0,323.0,713.0,1036.0,508.0,676.0,333.0,502.0,133.0,2190.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,12.0,10.0,6850.0,125097.0,Target Center,mcconsu01w,0.0,18.0,16.0,,Coach of the Year
buttsta01w,G,71.0,160.0,Tennessee,41.0,5,0.0,MIN,30.0,0.0,423.0,76.0,21.0,41.0,62.0,25.0,13.0,7.0,23.0,37.0,80.0,24.0,25.0,18.0,37.0,10.0,1.0,MIN,WE,Y,Minnesota Lynx,767.0,1900.0,454.0,640.0,177.0,542.0,332.0,724.0,1056.0,526.0,660.0,257.0,613.0,139.0,2165.0,804.0,1972.0,490.0,669.0,92.0,330.0,323.0,713.0,1036.0,508.0,676.0,333.0,502.0,133.0,2190.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,12.0,10.0,6850.0,125097.0,Target Center,mcconsu01w,0.0,18.0,16.0,,Coach of the Year
darlihe01w,G,66.0,164.0,Penn State,45.0,5,0.0,MIN,33.0,22.0,707.0,140.0,11.0,56.0,67.0,115.0,30.0,4.0,74.0,83.0,130.0,43.0,63.0,42.0,55.0,12.0,0.0,MIN,WE,Y,Minnesota Lynx,767.0,1900.0,454.0,640.0,177.0,542.0,332.0,724.0,1056.0,526.0,660.0,257.0,613.0,139.0,2165.0,804.0,1972.0,490.0,669.0,92.0,330.0,323.0,713.0,1036.0,508.0,676.0,333.0,502.0,133.0,2190.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,12.0,10.0,6850.0,125097.0,Target Center,mcconsu01w,0.0,18.0,16.0,,Coach of the Year
edwarte01w,G-F,71.0,155.0,Georgia,59.0,5,0.0,MIN,34.0,34.0,697.0,194.0,29.0,61.0,90.0,79.0,47.0,8.0,93.0,37.0,200.0,74.0,30.0,21.0,85.0,25.0,0.0,MIN,WE,Y,Minnesota Lynx,767.0,1900.0,454.0,640.0,177.0,542.0,332.0,724.0,1056.0,526.0,660.0,257.0,613.0,139.0,2165.0,804.0,1972.0,490.0,669.0,92.0,330.0,323.0,713.0,1036.0,508.0,676.0,333.0,502.0,133.0,2190.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,12.0,10.0,6850.0,125097.0,Target Center,mcconsu01w,0.0,18.0,16.0,Kim Perrot Sportsmanship Award,Coach of the Year
